time_s,voltage_V,current_A,power_W,temperature_K,capacity_Ah,soc,energy_Wh,anode_potential_V
0.0,4.005033256316075,103.19451997489888,413.2974843690435,298.15,0.0,0.95,0.0,0.14450142821113515
1.0,3.9651847861741754,137.90943739158232,546.8364030149421,298.15769821077174,0.03347434044151835,0.9495841696839562,0.13336382654113865,0.16114099869891252
2.0,3.9834273922460106,112.25527683638481,447.16074467421436,298.16645591498235,0.06821662710717556,0.9491525884831407,0.2714189742138844,0.1504609627951336
3.0,3.937157941928065,154.40604906692658,607.9210023655845,298.17702785780324,0.10523369187276518,0.9486927491692824,0.4179582256897321,0.1707069030183408
4.0,3.9724181751883774,111.04829836266566,441.1302787395948,298.18788402154365,0.14199013334635455,0.9482361474118465,0.5632827097127866,0.15244747272391662
5.0,4.121478690763796,-34.42301302559654,-141.87371465688074,298.1899636992423,0.15240010529767758,0.948106830990091,0.6048455143242262,0.08062365620067408
6.0,4.0948929852591975,-7.131923123667228,-29.204461970512796,298.1904600044455,0.1466215032230533,0.9481786148667943,0.58108465996365,0.09458535480463316
7.0,4.174864689497795,-81.70438169707772,-341.1047381243797,298.19263518764603,0.13422526373281363,0.9483326054194681,0.5296528138120489,0.05660491625688428
8.0,4.137463860938508,-41.53226203222335,-171.83823322135265,298.1960402987974,0.11709552540738827,0.9485453971999082,0.4584108102178503,0.07577234142841924
9.0,4.147942501537094,-49.114818917953016,-203.72544484507543,298.198048951814,0.10446376372787172,0.9487023134940636,0.40607699661952895,0.07118567278262827
10.0,4.048999907402864,46.22213900663076,187.15343655781027,298.19861727109657,0.1040110554562042,0.9487079371993018,0.40399185318121206,0.1198171821291972
11.0,4.003906192461649,87.5942544432611,350.7191777894344,298.20100536547585,0.12257896951978427,0.9484772798817418,0.4786964002395358,0.14054591297930866
12.0,4.033924366649564,54.875632807286514,221.36415231662727,298.20381984572793,0.14235787793425847,0.9482315791560961,0.5581522740344611,0.12501280341170176
13.0,3.988480559432781,96.82654236591443,386.19078186354426,298.20723296946716,0.16340866970465,0.9479700786372093,0.6425350827427485,0.14612001803909028
14.0,4.028064576047833,54.67206207993498,220.2225965636741,298.2107320777574,0.1843826922731,0.9477095317730049,0.7265606348149827,0.12629220818175865
15.0,4.027195270881523,53.82432050831866,216.76104900951228,298.2124507291158,0.1994271456057801,0.9475226441539654,0.7871526766165233,0.12643568283098272
