time_s,voltage_V,current_A,power_W,temperature_K,capacity_Ah,soc,energy_Wh,anode_potential_V,speed_m_s,speed_kmh
326.0,4.091851668393145,1.0713874402646795,4.38395848494249,298.15920844766447,0.6645546631888414,0.9417446625690826,2.706036125932019,0.09580080067813117,6.830560064247226,24.590016231290015
327.0,4.09207658098432,1.049009342516779,4.29262656374667,298.159186041512,0.6648483828870417,0.9417410138771796,2.7072380246734142,0.09570972327029839,6.707458333532893,24.146850000718416
328.0,4.093389702087281,0.0,0.0,298.1591757426848,0.6649571954913591,0.9417396621678091,2.7076833450929465,0.09508852035201198,0.0,0.0
329.0,4.093625393649409,1.586077427160118e-45,6.49280683211678e-45,298.159172913096,0.6649571954913591,0.9417396621678091,2.7076833450929465,0.09499995875898726,0.0,0.0
330.0,4.093852840724814,-1.6957540908683813e-52,-6.942167702072248e-52,298.1591700843926,0.6649571954913591,0.9417396621678091,2.7076833450929465,0.09491135369236073,0.0,0.0
331.0,4.0930736349994365,0.9371842563882298,3.8359641709592154,298.15915552119276,0.6651225426106117,0.9417376081663278,2.7083601493805003,0.09530879096874531,6.078147562923669,21.88133122652521
332.0,4.094239607812738,-7.03371665338598e-09,-2.8797721312424937e-08,298.15914339773013,0.6652526964727185,0.941735991348165,2.7088929171969407,0.09475025432594397,0.0,0.0
333.0,4.093972941398497,0.4461801839916067,1.8266496002498407,298.1591348100671,0.6653308456993419,0.9417350205503187,2.7092128622987306,0.0949004022589351,3.041494679252999,10.949380845310797
334.0,4.094631332439457,0.0,0.0,298.1591288182473,0.6653735773995021,0.9417344897217452,2.7093878131225653,0.09459475152757693,0.0,0.0
335.0,4.094828951733584,-1.8558547639955953e-36,-7.599407817821861e-36,298.15912600312816,0.6653735773995021,0.9417344897217452,2.7093878131225653,0.09451758328726967,0.0,0.0
336.0,4.094234728716753,0.736150233180797,3.0139718502417545,298.1591131515617,0.6655078247093841,0.9417328220532996,2.7099374658204436,0.09482275771888214,4.887180146270566,17.59384852657404
337.0,4.092851916279039,2.1868817241647966,8.950583055423497,298.1590814254256,0.6659137861489834,0.9417277790540498,2.7115992192038503,0.09550400783221863,11.963357621249889,43.0680874364996
338.0,4.090122490339961,4.8456123843063175,19.81914819252111,298.15901678244694,0.6668904614545386,0.9417156464415585,2.7155950323659783,0.09682488702773115,19.571273541708106,70.45658475014918
339.0,4.083452562212569,11.116142998031357,45.392242607232454,298.1589152348679,0.6691070162709356,0.9416881115991188,2.7246522126912414,0.10003539621583207,29.4054356257422,105.85956825267192
340.0,4.076828572297751,17.09335543754114,69.68667984420884,298.15882922958076,0.6730246484015575,0.9416394453614713,2.74063542949627,0.10315436582315299,35.3744953374475,127.348183214811
341.0,4.074492622750988,18.784331054974043,76.53661830680402,298.15880085952364,0.6780571648654345,0.9415769296290007,2.761144934309264,0.10413991219394372,36.77385892875844,132.3858921435304
342.0,4.0847827985364455,8.541153694812111,34.888757692224516,298.1587235132612,0.681638243690117,0.9415324441777625,2.775754412922392,0.09901486453650304,26.057229941854654,93.80602779067675
343.0,4.088368984293022,5.048746905407005,20.641140257611376,298.1586346626903,0.6835256330861188,0.9415089983467563,2.7834669283128286,0.09727560459362311,20.007189459169332,72.0258820530096
344.0,4.089000648597148,4.4895635483428284,18.35782826109194,298.15856081997697,0.684829843608765,0.9414927969738042,2.7887995308369864,0.09699268167082917,18.761935326752226,67.54296717630801
345.0,4.084099921870305,9.14642502909304,37.35491374671148,298.15846990172366,0.6868553126447573,0.9414676358677669,2.797075148628212,0.09938418345779335,26.90467820987572,96.85684155555259
346.0,4.088611165137403,4.758050467226892,19.453818264591106,298.15838268676976,0.68869379057126,0.9414447976326551,2.8045879614077505,0.09715353265273297,19.3732050486992,69.74353817531713
347.0,4.086426712064721,6.86151333302253,28.039071369251506,298.1582999847127,0.6903075847295718,0.9414247505002538,2.8111842018737656,0.09823239319163368,23.440873393382276,84.3871442161762
348.0,4.0854487715694745,7.735022484869025,31.601038108870423,298.1582078632716,0.6923348766940837,0.9413995667491418,2.819467566287343,0.0986899123046164,24.854610989062135,89.47659956062368
349.0,4.086641005315703,6.5259180213255945,26.66908418327789,298.15811713675885,0.6943155216913096,0.941374962463462,2.8275605094695573,0.09808703024879531,22.861145143068615,82.30012251504702
350.0,4.088765970604038,4.4898211019099685,18.357827735589403,298.1580375535112,0.6958454300116746,0.9413559573911593,2.833814156506284,0.09704988305029855,18.761935326752226,67.54296717630801
351.0,4.090347809251813,3.0590429847114002,12.512549770921401,298.15797782561685,0.696828051202508,0.9413437509167389,2.837832815925353,0.09630035818647792,14.951973345863701,53.82710404510932
352.0,4.090485117337948,3.0366122702180567,12.421217298452762,298.1579239208024,0.6976746698311728,0.9413332339151407,2.8412958388880902,0.09626095017663744,14.883115568405643,53.57921604626031
353.0,4.090616570137322,3.0141873686112746,12.329884795539892,298.15787001341,0.6985150002189844,0.9413227950283356,2.8447332542658215,0.09621723489419584,14.813903122995388,53.3300512427834
354.0,4.089957463532851,3.7292622990113107,15.25252417331299,298.15780989549586,0.6994787085106818,0.9413108234967617,2.8486749996948286,0.09655345243170022,16.869796967970984,60.73126908469555
355.0,4.088509365473041,5.160267674624072,21.097802716048314,298.15773817525314,0.7007133640325668,0.941295486161086,2.853723725382756,0.09726429193821774,20.24379939728354,72.87767783022075
356.0,4.0892272519865,4.489314819741671,18.357828503634504,298.1576630007705,0.7020299954872626,0.9412791304908414,2.8591073612564135,0.09690754633054621,18.761935326752226,67.54296717630801
357.0,4.091533613402827,2.34384237106615,9.589909845734935,298.15760379264407,0.7029789659007855,0.9412673420384995,2.8629888389617064,0.09578904497268197,12.55130472218973,45.18469699988303
358.0,4.094152380590797,0.0,0.0,298.1575838530525,0.7032363997594114,0.9412641441023675,2.86404238574302,0.09454563540254846,0.0,0.0
359.0,4.094373128832496,7.0006187152427065e-59,2.866314515289161e-58,298.15758151434625,0.7032363997594114,0.9412641441023675,2.86404238574302,0.09448617898474065,0.0,0.0
360.0,4.094583080158426,7.4265797319877485e-56,3.040874771404453e-55,298.1575791763741,0.7032363997594114,0.9412641441023675,2.86404238574302,0.09442134264066093,0.0,0.0
361.0,4.094784430385538,3.3486397068459e-57,1.3711957734563382e-56,298.1575768391238,0.7032363997594114,0.9412641441023675,2.86404238574302,0.09435622818216997,0.0,0.0
362.0,4.094978208789977,-5.6221556817208004e-58,-2.3022605003071435e-57,298.1575745025953,0.7032363997594114,0.9412641441023675,2.86404238574302,0.09429181294105397,0.0,0.0
363.0,4.094879529385699,0.2676488356427301,1.0959897381373331,298.15756858396327,0.7032829545285234,0.9412635657822543,2.864233022924628,0.09436691808682954,1.8446992287350916,6.64091722344633
364.0,4.092816656972451,2.3654230588532115,9.68124289606115,298.1575357574174,0.7037106667062162,0.9412582525875004,2.865983809120791,0.09539123148124504,12.633230235568613,45.47962884804701
365.0,4.092322055845923,2.901341142205975,11.873222347782713,298.15748350011376,0.7044421598097943,0.9412491657166485,2.8689774868187743,0.09562978463639454,14.462384604678508,52.064584576842634
366.0,4.090667777703874,4.510060942986867,18.449160974957124,298.1574152975577,0.7054715195743778,0.9412363786388276,2.873189019529418,0.09643191288460976,18.813892072211225,67.73001145996041
367.0,4.087638793412106,7.351037420470283,30.04838573173839,298.1573223326551,0.7071188296956894,0.9412159151590597,2.8799248332481464,0.09788687499764681,24.25387092464493,87.31393532872174
368.0,4.084067900719568,10.577742265239655,43.20021764754997,298.1572120793287,0.7097002578073902,0.9411838477291007,2.8904709628274308,0.09957417819381122,28.758411080627265,103.53027989025816
369.0,4.086872894961538,7.687631442070018,31.41837256705004,298.15710487596715,0.7121337110477879,0.9411536184963007,2.900413378495309,0.09814207234024375,24.785099611468162,89.22635860128538
370.0,4.090404913947414,4.242409143496977,17.353171207535475,298.15701782724005,0.7136904949851904,0.9411342795654013,2.9067787486802144,0.0964027814119608,18.177401637886256,65.43864589639053
371.0,4.094920075769163,-1.1547710371054287e-06,-4.7286951027597966e-06,298.1569777463902,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09421992770430496,0.0,0.0
372.0,4.095121380794925,6.3047110404796e-60,2.5818556981601826e-59,298.15697559467964,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09417501764265582,0.0,0.0
373.0,4.095312344714927,1.3248299039382104e-62,5.425592260245643e-62,298.1569734435551,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09412168796643741,0.0,0.0
374.0,4.09549406434401,5.8244415228944384e-65,2.3853965685132957e-64,298.1569712930952,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09406578590953027,0.0,0.0
375.0,4.095668122778083,9.148103150852107e-66,3.746759445883071e-65,298.15696914329897,0.7142795620937198,0.9411269619615686,2.909188896639712,0.0940097060453044,0.0,0.0
376.0,4.095835488169863,1.843058789028071e-66,7.548865594884546e-66,298.15696699416657,0.7142795620937198,0.9411269619615686,2.909188896639712,0.0939542562532712,0.0,0.0
377.0,4.095996828575167,-9.476586385705536e-75,-3.881606778156848e-74,298.1569648456988,0.7142795620937198,0.9411269619615686,2.909188896639712,0.0938997743359974,0.0,0.0
378.0,4.096152658187686,3.2923921295115927e-83,1.3486140773095125e-82,298.15696269789464,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09384641034092779,0.0,0.0
379.0,4.0963033717300945,-6.431931421788946e-92,-2.63471423698108e-91,298.1569605507539,0.7142795620937198,0.9411269619615686,2.909188896639712,0.0937942294659072,0.0,0.0
380.0,4.0964492897785565,6.444768823101681e-101,2.6400668668181864e-100,298.15695840427657,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09374325571507436,0.0,0.0
381.0,4.096590680617151,-2.6103413530970216e-110,-1.0693500060326823e-109,298.1569562584623,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09369349209641391,0.0,0.0
382.0,4.09672777434972,1.966808460294867e-120,8.05747884611599e-120,298.1569541133112,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09364493094086587,0.0,0.0
383.0,4.096860776473957,-6.109023942248199e-126,-2.5027820571536946e-125,298.15695196882234,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09359755811126816,0.0,0.0
384.0,4.096989873146454,1.1141402387325335e-131,4.564621275352162e-131,298.1569498249943,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09355135609076094,0.0,0.0
385.0,4.097115224382634,-1.5817311258324096e-137,-6.480534676527849e-137,298.15694768182715,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09350630897718318,0.0,0.0
386.0,4.097236976867931,1.6902062699836141e-143,6.925175627910885e-143,298.1569455393209,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09346240043698834,0.0,0.0
387.0,4.09735527817949,-1.2756155395253276e-143,-5.226650063801879e-143,298.156943397473,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09341961003284638,0.0,0.0
388.0,4.097470237476832,5.970006398004434e-144,2.4461923533369437e-143,298.15694125628676,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09337792675217442,0.0,0.0
389.0,4.09758197453745,-1.5206489446315353e-144,-6.230983705121575e-144,298.15693911576193,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09333733352490153,0.0,0.0
390.0,4.097690602185658,1.7572490065371515e-145,7.20066273978737e-145,298.1569369758983,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09329781306598857,0.0,0.0
391.0,4.097796227029681,-6.284984834003234e-147,-2.575458713971722e-146,298.15693483669577,0.7142795620937198,0.9411269619615686,2.909188896639712,0.09325934784998563,0.0,0.0
392.0,4.097637662991644,0.24517959351382337,1.0046571365792243,298.15692895936513,0.7143228615121265,0.9411264240805947,2.9093663232968647,0.09334906183205925,1.6926635224385298,6.093588680778708
393.0,4.096231658803364,1.6499563699633448,6.75860351828813,298.15690104748535,0.7146359783624715,0.9411225344302798,2.9106490325276124,0.09404301514307994,9.728519147885416,35.0226689323875
394.0,4.092972496015502,4.752980451742208,19.453818263080194,298.15683348419714,0.715525190535713,0.9411114883163265,2.914289661417323,0.09562762413108664,19.3732050486992,69.74353817531713
395.0,4.088032724793755,9.31637454787375,38.08564402814351,298.1567170891956,0.7174790730330773,0.9410872164840611,2.922281276035894,0.0979982722564968,27.1477294343187,97.73182596354732
396.0,4.081868379686439,14.857109818225698,60.64476678054441,298.1565866893008,0.7208362140146182,0.9410455128693835,2.93599387395143,0.1009196000588933,33.36448343055208,120.11214034998748
397.0,4.075701083800903,20.190529889175306,82.29056455182631,298.1565069343739,0.725703694910943,0.940985047268187,2.9558460647314573,0.10378922330944426,37.88059189556567,136.37013082403644
398.0,4.074958479583182,20.194209331178904,82.29056455256529,298.15648070226865,0.7313126900090929,0.940915370310446,2.9787045548847426,0.10397656923880907,37.88059189556567,136.37013082403644
399.0,4.083262733658441,11.698215423553396,47.76688708930398,298.1563990150788,0.7356164354475143,0.9408619076341923,2.9962600654465312,0.09980150829551329,30.080735391749688,108.29064741029887
400.0,4.0919233751634465,3.236422357882258,13.24319229812001,298.1563036728217,0.737690102895917,0.9408361477901128,3.0047336604239194,0.09556312435318762,15.49051220530185,55.76584393908666
401.0,4.095442539374594,-1.1756056870705113e-05,-4.8146255403592694e-05,298.15627789072204,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.0939133984975976,0.0,0.0
402.0,4.095644907542917,3.1734724005107664e-45,1.2997416076379918e-44,298.15627595473455,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.09388674935718189,0.0,0.0
403.0,4.0958310608818795,-1.3396279813142317e-48,-5.48688989589332e-48,298.15627401935654,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.09384606229141118,0.0,0.0
404.0,4.096005754066148,2.798083111615299e-51,1.1460964525531576e-50,298.15627208457727,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.09380188478284247,0.0,0.0
405.0,4.09617127806526,1.4470266200391972e-52,5.9272688796004115e-52,298.1562701503965,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.09375672012361957,0.0,0.0
406.0,4.0963291131419055,-7.622614584816536e-61,-3.1224738042044076e-60,298.15626821681354,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.09371157559120638,0.0,0.0
407.0,4.0964802752262095,2.0493476059564322e-69,8.395112044882579e-69,298.1562662838282,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.09366690449050841,0.0,0.0
408.0,4.096625510022108,-2.200210752566532e-78,-9.013439496388995e-78,298.1562643514403,0.7380285650559572,0.9408319432912303,3.0061190426600772,0.0936229212075557,0.0,0.0
409.0,4.096385063160251,0.3567339657660323,1.461319688885895,298.15625726559654,0.7380913245152643,0.9408311636706178,3.0063761327267335,0.09376448088782033,2.447839049736512,8.812220579051443
410.0,4.095016641922633,1.761962515781757,7.215265824570165,298.1562322218369,0.7383855767348814,0.9408275083635418,3.007581235015211,0.09445122385031006,10.225076908877647,36.81027687195953
411.0,4.094667115225228,2.141301767018643,8.767917929184911,298.1561880808318,0.7389409898507419,0.9408206088217299,3.009855536296826,0.09462379775948092,11.790533068135948,42.445919045289415
412.0,4.094276984039274,2.5430379827052114,10.411901882127612,298.1561365986524,0.7396052930792015,0.9408123566077118,3.012575472025704,0.0948150070828348,13.271169719934099,47.77621099176275
413.0,4.093845461417953,2.967190619451284,12.147219850602562,298.1560776895391,0.7403855085711372,0.9408026644897995,3.0157696753581456,0.09502373035739627,14.674398892161303,52.82783601178069
414.0,4.091302364003383,5.3576571147588625,21.919795219132478,298.1559935743032,0.741630094800156,0.9407872037913023,3.020862650243273,0.09625594403226362,20.66023498605358,74.3768459497929
415.0,4.088619476745821,7.796038668186459,31.87503554021071,298.15588633364354,0.7434569540294612,0.9407645098878328,3.0283341787412636,0.0975333736456985,24.95831584459164,89.84993704052991
416.0,4.088535460797337,7.684505478463064,31.418373147387648,298.1557702564822,0.7456070297984327,0.9407378008720692,3.03712492803142,0.09752230545838554,24.785099611468162,89.22635860128538
417.0,4.09229252541334,3.9726339542813167,16.257180237308674,298.15567567308165,0.7471491888004574,0.9407186436173856,3.043433083811089,0.09565604835634736,17.51058483786945,63.038105416330026
418.0,4.095813759993191,0.6466704994727975,2.6486419299223534,298.15563420112215,0.747696370946185,0.9407118463236498,3.04567315654534,0.09395240484279666,4.334298649945187,15.603475139802674
419.0,4.096625878221889,-2.3635899444249264e-11,-9.68274373183619e-11,298.15562522219534,0.7477861817802471,0.9407107306611149,3.046041023234742,0.0935969793639762,0.0,0.0
420.0,4.09677304044544,1.0924682848043028e-47,4.475594616727938e-47,298.1556234874731,0.7477861817802471,0.9407107306611149,3.046041023234742,0.09356070358847234,0.0,0.0
421.0,4.09686416893561,0.04458653614758876,0.18266498236000872,298.1556210926913,0.7477940848896601,0.9407106324858426,3.046073401073228,0.09354418666694814,0.3093482969611871,1.1136538690602735
422.0,4.094335366319359,2.543000546741173,10.41189707509185,298.1555852376726,0.7482412301623368,0.9407050778861821,3.0479044076227906,0.0947981701001746,13.271169719934099,47.77621099176275
423.0,4.091621224407915,5.11169885187846,20.915135515127478,298.1555065728031,0.7493779176870178,0.9406909575442606,3.052556351996796,0.09611249852461103,20.14961823295605,72.53862563864179
424.0,4.086058759002586,10.259668504332533,41.9216083565909,298.1553892245015,0.7516345974122524,0.9406629242557484,3.0617818362329743,0.09878785519014893,28.369640278862974,102.13070500390671
425.0,4.076122092368313,19.35939625965185,78.91126278887938,298.15529365618437,0.755747577511546,0.9406118313352603,3.0785642424600925,0.10354210037676972,37.2376812353859,134.05565244738924
426.0,4.0633877018578435,30.770916880997632,125.0341652291357,298.1554220716966,0.7627088683425753,0.940525355672763,3.106890079358148,0.10955018783042547,44.7245501375495,161.00838049517822
427.0,4.059397572716481,33.456047466584735,135.81139787854144,298.15583798348086,0.7716292012875314,0.9404145440833847,3.1431186590517366,0.11119797325389799,46.17636659678156,166.23491974841363
428.0,4.073122946467285,19.306381462618095,78.63726534864038,298.1560480998205,0.778840528082037,0.940324962384074,3.1724398327862104,0.1042933610239042,37.184684614494245,133.86486461217928
429.0,4.0867248989153335,5.944706544053764,24.29438025032944,298.15599345651236,0.7823461839416883,0.9402814138640784,3.18673585919309,0.09764430276049099,21.801051468936485,78.48378528817135
430.0,4.093090695669274,-2.5994370357260155e-07,-1.0639731544908273e-06,298.1559518349805,0.783055301933956,0.9402726049449197,3.189635512684802,0.09464278694979705,0.0,0.0
431.0,4.093374654172612,-2.042056685972325e-79,-8.358903080742836e-79,298.15594999961286,0.783055301933956,0.9402726049449197,3.189635512684802,0.09461289640990406,0.0,0.0
432.0,4.0936375796690605,-4.772971632618291e-90,-1.9538816041980624e-89,298.1559481647436,0.783055301933956,0.9402726049449197,3.189635512684802,0.09456388868334314,0.0,0.0
433.0,4.090794295960775,2.9024246989089404,11.873222402752363,298.1559153654448,0.7835322472700283,0.9402666801581363,3.1915869523085534,0.09600388177438118,14.462384604678508,52.064584576842634
434.0,4.093478661711886,0.46854576270638026,1.9179820816740885,298.1558830925996,0.7840003895440487,0.9402608647261609,3.1935023905801296,0.09471843745041572,3.1882197815243063,11.477591213487504
435.0,4.094181579030101,1.3964523981613297e-16,5.717329684544525e-16,298.15587654811037,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09442776804776676,0.0,0.0
436.0,4.094397756450208,-5.445264766686588e-38,-2.229507984399893e-37,298.15587473588596,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09436992430549211,0.0,0.0
437.0,4.0946037834319675,-6.018975254187927e-39,-2.4645318848181275e-38,298.1558729242303,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09431075767329833,0.0,0.0
438.0,4.0948012184242,-2.8492371003961563e-40,-1.1667059550281615e-39,298.155871113134,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09425188070791778,0.0,0.0
439.0,4.0949909606362045,4.751225212054913e-41,1.94562242953117e-40,298.1558693025972,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09419370431668997,0.0,0.0
440.0,4.095173700533959,-1.6713240860865316e-42,-6.844362442410519e-42,298.1558674926191,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09413639495023808,0.0,0.0
441.0,4.095349973984021,-1.0706394208362274e-43,-4.3846431242679115e-43,298.1558656831998,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09408002711911326,0.0,0.0
442.0,4.095520219019676,-1.4628198800604135e-44,-5.991008395571361e-44,298.155863874339,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09402463737092276,0.0,0.0
443.0,4.095684803040031,-2.7198795438257258e-45,-1.1139769313746478e-44,298.1558620660367,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09397024553940352,0.0,0.0
444.0,4.095844033815091,1.4026119517756356e-53,5.744879794437976e-53,298.15586025829344,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09391686544992849,0.0,0.0
445.0,4.095998192688258,-5.379147446466796e-62,-2.2032978218931656e-61,298.15585845110843,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09386450577923361,0.0,0.0
446.0,4.096147523306218,1.2706097781755731e-70,5.204605095962537e-70,298.1558566444818,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09381317488197519,0.0,0.0
447.0,4.096292244298263,-1.7178850147442813e-79,-7.036959062493207e-79,298.1558548384132,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09376288042956246,0.0,0.0
448.0,4.0964325541088495,1.1334407550400712e-88,4.6430636070998615e-88,298.1558530329026,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09371362935528454,0.0,0.0
449.0,4.096568634587099,-2.5156052391530966e-98,-1.0305349519717554e-97,298.1558512279499,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09366542758893373,0.0,0.0
450.0,4.096700653723312,2.6144702256474577e-109,1.0710701882550076e-108,298.1558494235549,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.0936182797442989,0.0,0.0
451.0,4.096828776409932,-9.840750785246983e-115,-4.031587099847847e-114,298.1558476197162,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09357218638615226,0.0,0.0
452.0,4.0969531499266125,1.503393572701416e-120,6.1593330332584904e-120,298.15584581643355,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.0935271481453251,0.0,0.0
453.0,4.097073909885644,-1.8504250359468027e-126,-7.581328136976851e-126,298.15584401370677,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09348316458541231,0.0,0.0
454.0,4.097191184574964,1.7134312617518695e-132,7.020255461024917e-132,298.15584221153597,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.093440233271223,0.0,0.0
455.0,4.097305105239485,-1.0519238074393139e-132,-4.310052786544058e-132,298.1558404099195,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09339834672276469,0.0,0.0
456.0,4.097415773521652,3.841816067296984e-133,1.5741517753111583e-132,298.1558386088595,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09335750303463902,0.0,0.0
457.0,4.097523300804392,-7.142329673255305e-134,-2.926586225819023e-133,298.1558368083558,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09331769383921804,0.0,0.0
458.0,4.097627793335592,5.2995387806788295e-135,2.1715537399569385e-134,298.1558350084083,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09327890909673461,0.0,0.0
459.0,4.0977293525273435,-8.58773588075489e-137,-3.5190217390321575e-136,298.15583320901686,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09324113727855673,0.0,0.0
460.0,4.09782807514277,1.0059174592991076e-138,4.122076805992168e-138,298.1558314101813,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09320436558162254,0.0,0.0
461.0,4.097924049852736,-2.8449044644260533e-139,-1.1658202424304941e-138,298.15582961190245,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09316858145211934,0.0,0.0
462.0,4.098017366587303,1.379342944022128e-139,5.652571339082339e-139,298.15582781418004,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.0931337694987537,0.0,0.0
463.0,4.098108111707134,-8.634286518735366e-140,-3.538423962123296e-139,298.1558260170139,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09309991338327211,0.0,0.0
464.0,4.09819636812003,6.182098602991872e-140,2.5335454042141203e-139,298.15582422040376,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09306699599978635,0.0,0.0
465.0,4.098282225018323,-1.1572891878722682e-147,-4.7428977078628077e-147,298.1558224243474,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09303499594879622,0.0,0.0
466.0,4.098365748701751,1.220314085715619e-155,5.001293451555185e-155,298.1558206288468,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09300389884560877,0.0,0.0
467.0,4.098447012076514,-7.957511776464815e-164,-3.2613440363815896e-163,298.1558188339021,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09297368635370819,0.0,0.0
468.0,4.098526085671022,1.0092803618831564e-172,4.1365618909336053e-172,298.1558170395133,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09294433969366203,0.0,0.0
469.0,4.098603037514293,-1.7250231926415227e-180,-7.070185297143148e-180,298.1558152456804,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09291583983068152,0.0,0.0
470.0,4.098677933251867,-2.0196975412819064e-188,-8.278089744295201e-188,298.15581345240355,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09288816755852086,0.0,0.0
471.0,4.098750836252728,-2.2288729619122867e-196,-9.135594916539082e-196,298.1558116596826,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09286130357512778,0.0,0.0
472.0,4.0988218087287205,-4.978703610420623e-194,-2.0406818937588468e-193,298.1558098675176,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.0928352281346343,0.0,0.0
473.0,4.098890915291021,1.3890441029820245e-194,5.693540254651585e-194,298.1558080759067,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09280991967794727,0.0,0.0
474.0,4.098958213111613,-2.3861644335314873e-195,-9.780788302658711e-195,298.15580628484986,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.0927853589300584,0.0,0.0
475.0,4.09902375728905,1.9248733875907412e-196,7.890101745507901e-196,298.15580449434714,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09276152682043402,0.0,0.0
476.0,4.099087601062433,-8.175334995866913e-199,-3.351141431608986e-198,298.15580270439835,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09273840446709739,0.0,0.0
477.0,4.0991497958831005,-4.8063158852308176e-200,-1.9701808779893608e-199,298.15580091500345,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09271597321143654,0.0,0.0
478.0,4.099210391482613,-5.270912967944746e-201,-2.1606581210799563e-200,298.15579912616244,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09269421464812647,0.0,0.0
479.0,4.099269435937082,-7.880956394358758e-202,-3.2306163673347763e-201,298.1557973378753,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09267311065080928,0.0,0.0
480.0,4.099326975727511,-1.4138746161646588e-202,-5.795934354340166e-202,298.1557955501419,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09265264339395726,0.0,0.0
481.0,4.099383055797029,-2.8321486166766677e-203,-1.1610062050703326e-202,298.1557937629624,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09263279537131722,0.0,0.0
482.0,4.099437719604985,-6.036973944540453e-204,-2.4748198700521628e-203,298.15579197633684,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09261354941130284,0.0,0.0
483.0,4.099490995420698,5.206820998341021e-212,2.1345315797466426e-211,298.1557901902709,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09259489447887002,0.0,0.0
484.0,4.099542936480203,-3.4848573143839733e-220,-1.428632218782419e-219,298.15578840475985,0.7840654624784992,0.9402600563667267,3.1937687767310505,0.09257680881589582,0.0,0.0
